permission_id,street,post_code,prim_add_obj_name
254988,Mckay Road,SW20 0HT,21
192359,"IVANHOE ROAD,",SE5 8DJ,56
186170,Fulham Road,SW6 5HD,793
187293,Lynn Mews,E11,Land opposite 17- 21
158868,Westbourne Gardens,W2 5NR,39
149260,Millbrook Road,N9 7HX,44
174348,Dod Street,E14,3
173671,Shooters Hill Road,SE3 7BQ,78
153104,Elmgrove Crescent,HA1 2QT,5
200860,Vestry Street,N1 7RE,6
182388,Pedley Road,RM8 1XE,Mayfield School
182308,Queen's Crescent,NW5 4ED,139-141
177088,Palmerston Road,N22 8QX,153
154334,Park Avenue,CR4 2EL,14
260649,East Barnet Road,EN4 8RQ,"First and Second Floor Falcon House, 86-90"
158928,Lowndes Court,W1F 7HD,3
149682,Ashford Road,TW13 4QR,25
150824,Countess Road,NW5 2NT,4
151749,Essex Road,N1 3AP,222
182831,Brixton Hill,SW2 1HE,228
201601,Adelaide Terrace,TW8 9PQ,26
260254,West Barnes Lane,KT3 6NB,365
214568,Ewell Road,KT6 7EL,462
162868,Lady Margaret Road,N19 5ER,101
205268,Haverstock Hill,NW3 2BJ,62
160428,Buckingham Street,WC2N 6BU,10
205468,Hampstead Lane,N6 4RT,"Grove Lodge, 9-11"
175268,Fourth Cross Road,TW2 5EL,48
148980,CHURCH HILL ROAD,SM3 8NE,143
182974,TOWNLEY ROAD,SE22 8SU,ALLEYNS SCHOOL
180868,COOMBE LANE WEST,KT2 7DE,180
149849,Mersham Road,CR7 8NR,246
151582,Brixton Road,SW9 6AU,168A - 168B
162388,Caledonian Road,N1 9BU,59
158124,Hertford Road,EN8 8HX,Adj to 409
151601,Boundary Road,NW8 0RH,112
156312,School Lane,DA16 1LU,Stephen House
149816,Wharncliffe gardens,SE25 6DQ,Land between 2A & 4
149028,HILL ROAD,SM1 1DZ,2 AREA OFFICE
202648,GREEN WRYTHE LANE,SM5 2DR,102
254588,Arthur Road,SW19 7DN,27
179630,Footscray Road,SE9 3UL,"Attrills Dry Cleaners, 413"
153888,Golders Green Road,NW11 9PN,"The White Swan,243"
150856,Nelmes Road,RM11 3JA,16
174868,Bruce Road,E3 3HL,48
161248,Titley Close,E4 8PL,Garages Rear Of 28 To 39
199108,Eaton Mews North,SW1X 8AR,9
151906,GANDER GREEN LANE,SM1 2EZ,191
150944,Lynton Avenue,W13 0EB,2
173335,Chatsworth Road,E15 1RE,"Chatsworth Community Resource Centre, 4"
151758,Rufford Street,N1 0AP,3
150420,Endsleigh Road,UB2 5QL,23
184328,Leyton Park Road,E10 5RL,52
150088,The Vale,W3 7SB,12-14
219908,Richmond Road,TW1 3AB,15
158048,High Street,CR0 9XT,Leon House 233
154562,MONCRIEFF STREET AND 1-4 BISHOP WILFRED WOOD CLOSE,SE15,78-98
155058,High Road,N20 0RA,1136
150101,Colville Road,W3 8BL,1-5
159968,Southwick Street,W2 1JQ,36
179594,Windmill Lane,UB2 4NJ,Windmill Place
255583,Hampden Square,N14 5JR,12
174122,South Worple Way,SW14 8ND,"Worple Court, 99"
147344,SUNNYSIDE ROAD,IG1 1HU,39
158132,Southbury Road,N9 0TT,213
154573,Alderman Avenue,IG11 0LR,Land at 100
147812,Broomhall Road,CR2 0PX,2
152487,Station Road,EN5 1QB,"Whitegates,100"
156492,Broad Lane,N15 4DW,91
200896,High Street,TW3 1QL,171-173
189448,Eastcote Road,HA2 8LG,2A
200892,Bath Road,TW5 9US,8030834
150942,Park Hall Road,N2 9PY,65B
148265,Winchelsea Road,NW10 8UN,37
169930,PECKAHAM HIGH STREET,SE15 5ED,80
168668,Longford Close,TW12 1AB,2
149180,Bedford Park,CR9 2ZL,Exchange Court
244408,Eversholt Street,NW1 1DA,50
170115,Abbeville Road,SW4 9LA,15
168368,Upper Richmond Road West,SW14 7JG,304
149290,Old Road,EN3 5XX,"Elizabeth House, 1"
158054,Brighton Road,CR8 2LG,46-48
158139,Windmill Hill,N13 4HB,67
181888,Kentish Town Road,NW1 9PX,
318176,Staines Road,IG1 2XA,35
149743,Worton Road,TW7 6DP,292
318202,Crewys Road,NW2 2AA,"Tudor Court, 2"
150346,Bollo Bridge Road,W3 8AT,35
148255,Canterbury Road,NW6 5ST,1-3 inc
150879,Forest Drive West,E11 1JZ,93
255475,Woodside Park Road,N12 8RP,2
164856,Earlham Grove,E7 9AN,43
153064,Keats Grove,NW3 2RT,4
158289,ALBEMARLE GARDENS,KT3 5BB,55
182893,ST JOHN'S ROAD,TW7 6NL,67-69
150918,Dennis Lane,HA7 4JW,50
244548,Kingsland Road,E8 4DG,270-276
272988,Ernle Road,SW20 0HH,27
205208,Maresfield Gardens,NW3 5SU,St Thomas More Church
158468,Pitshanger Lane,W5 1QY,38
197908,Stories Mews,SE5 8BG,3
188173,Stockham's Close,CR2 0LS,4
211032,Urswick Road,E9 6EG,19
155591,Crediton Hill,NW6 1HP,12A and 12B
154809,Gilbey Road,SW17 0QH,59
198901,Farncombe Street,SE16 4PT,46
198671,Stories Mews,SE5 8JJ,19-20
256299,Hillside Drive,HA8 7PG,2
204157,North Crescent,N3 3LL,11
209515,Great North Way,NW4 1PT,45
155572,Gray's Inn Road,WC1X 8AX,150
149196,Old Brompton Road,SW5 0BE,150
151760,Stroud Green Road,N4 3EF,41
241377,Bovingdon Lane,NW9 5WJ,4
151564,NEUCHATEL ROAD,SE6 4EH,49
150690,Carlton Road,N11 3EX,20
177128,Green Lanes,N21 3RE,748
177581,Perryn Road,W3 7LU,127
157469,Chipstead Valley Road,CR5 2RA,42-44
187288,Clive Road,SE21 8BT,Clevedon Court
150461,Lauderdale Road,W9 1LT,7A
257635,TIMBERSLIP DRIVE,SM6 9RT,3
150930,Avenue Road,NW8 6HR,55
173228,Shirland Road,W9 2EW,119
273659,Lower Green West,CR4 3AF,Caxton House
197628,Columbia Road,E2 7NN,10
154275,LORDSHIP LANE,SE22 8JH,315
166168,MANOR PARK ROAD,SM1 4AH,18
209826,Ashcombe Gardens,HA8 8HS,2
194788,Downs Road,E5 8DD,28
153280,Mortlake High Street,SW14 8HQ,107
180848,Golf Club Drive,KT2 7DF,Whyte Chase
149377,Albert Road,IG1 1HT,128
151765,St Paul's Road,N1 2LL,218
149886,Barnsbury Square,N1 1JL,"Mountfort House, 15"
162948,St John's Villas,N19 3EG,36
173734,Sidcup Road,SE9 3NS,754
214768,Ewell Road,KT6 6HA,Rear of 108
177947,Melville Avenue,UB6 0LG,2
177538,Gunterstone Road,W14 9BP,25
151103,Jubilee Street,E1 3BS,221
148337,Broadway,W13 9BP,43-45
260630,Watford Way,NW4 3AQ,65
151958,WEST STREET,SM5 2QX,Carshalton High School For Girls
163068,Caledonian Road,N7 9BQ,419
149361,Hill Street,TW9 1TN,18A
168348,Kilmington Road,SW13 9BZ,47
155049,Victors Way,EN5 5TZ,"1 Beauchamp Court, 10"
169711,RADNOR ROAD,SE15 6UR,22
169929,GREAT DOVER STREET,SE1 4YF,59-60
153083,Northolt Road,HA2 8JN,505
151200,High Road,HA0 2AF,"600, 600A & 600B"
256833,Highfield Road,NW11 9LY,Milton Court
256944,Temple Fortune Parade,NW11 0QS,16-18
149095,STAFFORD ROAD,SM6 9AP,85
192402,GREEN WALK,SE1 4TQ,27 BLOCK C FLAT 1
147911,Staines Road,TW3 3HA,15-21
152541,Chingford Mount Road,E4 8LU,33
150497,Limpsfield Road,CR2 9EA,16
147851,London Road,CR0 2TF,234
241149,Formerly Known As 32 Cedars Close,NW4 1TR,Development Site Between 31 And 33
187529,Albert Square,E15 1HH,86
149820,Hermitage Lane,SW16 3LH,8
158305,MANORGATE ROAD,KT2 7AL,2
183449,HIGH STREET,TW3 1NH,96-98
151644,Parkhill Road,NW3 2YP,42
151323,KIPING STREET,SE1 3RT,48
248631,Hastings Place,CR0 6ST,5B
206519,Park Parade,NW10 4JH,
153021,Cartwright Gardens,WC1H 9EL,54-56
150831,Canal Reach,N1C 4WH,Plot S5
177567,Higham Hill Road,E17 5RG,318
221838,Clapham Park Road,SW4 7BX,88
152969,Finchley Road,NW3 7AA,264-270
157952,Wellesley Road,CR0 1LH,5 Norfolk House
353308,Old Oak Road,W3 7HE,149-148
205172,Alyth Gardens,NW11 7EN,2
150388,Mill Place,KT1 2RL,42
366871,Vant Road,SW17 8TH,9
194708,St Michaels Avenue,N9 8DE,11
149699,Farm Avenue,SW16 2UT,28
149209,Beech Hill,EN4 0JN,29
195188,Green Lanes,N8 0QY,655
157360,Montpelier Road,CR8 2QE,Christ Church Primary School
188988,London Road,TW1 3SX,1
189048,Firs Avenue,SW14 7NZ,2
151934,Avenue Road,SM2 6JD,18
157196,St Paul's Avenue,HA3 9PR,99
200897,Stoke Newington Road,N16 7XJ,48
173320,Montford Place,SE11 5DE,1C
148902,Knoll Rise,BR6 0EL,Berwick House
151980,HIGH STREET,SM5 3AG,50A
157796,Selcroft Road,CR8 1AG,31
151372,Coppermill Lock,UB9 6JA,Royal Quay
256334,Market Place,N2 8DG,"Mcfadden Court, 72"
244428,Kentish Town Road,NW5 2NB,233
148376,Church Road,UB5 5AW,276
180208,Crowshott Avenue,HA7 1JD,8
168468,Hemming Close,TW12 2JD,16
151284,Burlington Lane,W4 3UN,2
152215,Pinner View,HA1 4QQ,35
159088,Balfour Place,W1K 2AU,5
220268,York Street,TW1 3JZ,7
155270,The Walnuts,BR6 0TW,42
205508,Fitzroy Square,W1T 5HE,1
192394,BERMONDSEY STREET,SE1 3XN,"SATI, THE TANNERY"
171268,Christchurch Avenue,NW6 7BD,37 BRONDESWELL COURT
198716,Buckley Road,NW6 7LY,29
151124,Thomas Road,E14 7AP,Maydwell House
175148,Manor Gardens,TW12 2TU,2
150862,Tewkesbury Road,W13 0UJ,27
188968,King Street,TW1 3SN,14
175012,Beechway,DA5 3DQ,57
153689,Croxted Road,SE21 8NP,94a
169931,AMBROSE STREET,SE16 3NY,266
182934,EAST DULWICH GROVE,SE22 8PU,107
187328,Deodar Road,SW15 2NU,"Blades Court, 121"
256938,Woodlands Close,NW11 9QP,1
147805,Holloway Road,N7 6JP,542
260308,Devonshire Hill Lane,N17 7NL,139
149889,Liverpool Road,N1 1NL,371
150845,Neville Drive,N2 0QS,7
203788,SUTTON COMMON ROAD,SM3 9PL,376
253115,Earlsthorpe Road,SE26 4PD,14
205102,Bawdale Road,SE22 9DN,4
158436,Brunswick Road,W5 1AW,"Greystoke House, 150"
153035,Charlotte Street,W1T 2LP,4
160328,Artesian Road,W2 5DD,30
151340,EAST DULWICH GROVE,SE22 8PU,107
191528,Rondu Road,NW2 3HB,15
149665,Portnall Road,W9 3BB,87
152388,Church Street,E15 3HU,5
189468,Royston Grove,HA5 4HF,Glencara
151005,Arkwright Road,NW3 6BH,40
149222,Cockfosters Road,EN4 0JS,381
148805,Willow Place,SW1P 1JH,"Willow House, 17-23"
149718,Main Road,RM2 5HA,rear of 210
157841,George Street,CR0 1PB,30-34
195228,Sutherland Road,N17 0BN,16
223508,Ley Street,IG2 7QX,497-499 Ley Street House
308779,Philip Lane,N15 4JR,Land to the rear of 97
147859,More Close,CR8 2JN,1A
155138,The Glen,BR6 8LP,5
216988,Glanleam Road,HA7 4NW,11
179665,Ivedon Road,DA16 1NN,Land at 41
179655,Plumstead High Street,SE18 1SN,8
147975,Overdale Close,W5 4TT,12
172588,Southwick Street,W2 1JQ,36
165328,No.1 Street,SE18 6GH,Former Guard House (Building 12)
149679,Burlington Lane,W4 2TH,IMG Axis Centre
147989,Harrington Road,SW7 3ND,34
157919,Kenton Road,HA3 0XY,447
198776,High Street,HA8 7HF,
155583,Fitzjohn's Avenue,NW3 6NP,92
241008,Willoughby Lane,N17 0SP,70A
189628,Whitchurch Gardens,HA8 6PD,32
147999,Greenhill Way,HA1 1LE,54
150689,Roach Road,E3 2PF,4
164949,Little Ilford Lane,E12 5PN,69
181228,COWLEAZE ROAD,KT2 6HH,CAR PARK 40
256342,Glebe Road,N3 2BA,1A
150028,Houghton Square,SW9 9AN,7
181448,TOLWORTH BROADWAY,KT6 7HT,90
353068,Leysfield Road,W12 9JF,36
152331,Long Acre,WC2E 9JL,61-62
151326,DE FRENE ROAD,SE26 4AB,32
154319,Alexandra Park Road,N22 7BE,Anderton Court
148954,Sutton Common Road,SM3 9HB,"1 Stonecot Hill, 463"
150425,Mentmore Terrace,E8 3PN,1
240221,High Road,N12 9QD,722
197008,Vale Road,N4 1PQ,Pacific House
168288,Lonsdale Road,SW13 9EB,36
153030,Finchley Road,NW3 6DT,299A
168268,Holland Park Avenue,W11 4UH,168
157850,Caversham Avenue,N18 3BB,59
148341,Old Bridge Close,UB5 6UA,Smith Farm Estate
157254,Southbury Road,N9 0PD,185
199089,Leeland Road,W13 9HH,5
245054,BERWYN AVENUE,TW3 4ET,28
149371,St James Road,TW12 1DH,13
318625,London Road,TW7 5AD,396  418
149331,Spenser Road,SE24 0NS,31A
187330,Eglington Hill,SE18 3PG,11
148151,London Road,SW16 4DT,1102A
178028,Frith Road,E11 4EX,115
172008,Buckingham Gate,SW1E 6NN,30
154684,Greenhill Gardens,UB5 6BU,Gifford Primary and Middle School
156308,Bedford Hill,SW12 9ET,1
182410,Rush Green Road,RM7 0LD,Training Ground & Sports Stadium
256992,Winnington Close,N2 0UA,4
223928,North Circular Road,NW2 7PY,572
151592,North Street,RM11 1SU,106a
184818,Cavendish Road,SW12 0DG,62
149449,Holland Park Avenue,W11 4UH,170
206489,Cecil Avenue,HA9 7EB,28
172808,Cowley Street,SW1P 3NB,7
254908,Haydon's Road,SW19 1HQ,73A
199095,Elm Avenue,W5 3XA,17
166648,BYRON GARDENS,SM1 3QG,1
196128,Philip Lane,N15 4HN,Downhills Court
222386,Lea Bridge Road,E10 7LA,"Rear part of G/F, 325"
318495,Whitehall Road,IG8 0RH,191
154333,LONDON BRIDGE,SE1 9RA,2
159848,Craven Terrace,W2 3EL,25-26
157348,The Grove,CR5 2BH,17
256326,Normandy Avenue,EN5 2HX,59
157261,Birkbeck Road,N13 5HE,84
182248,Gray's Inn Road,WC1X 8TX,91
150091,Kerrison Road,W5 5NW,29
152334,Bulstrode Street,W1U 2JH,17-17A
318485,George Lane,E18 1AD,120
149715,Laburnham Gardens,RM14 1HU,5
179988,OAKRIDGE ROAD,BR1 5QG,108
149121,CENTRAL ROAD,KT4 8HQ,178
165535,GREENWOOD PARK,KT2 7EA,11-15
245083,Vicarage Road,NW4 3PX,5
186688,Denning Close,NW8 9PJ,7
260128,Nelson Road,TW2 7BW,276
178788,Eaton Mews North,SW1X 8AR,9
149606,Jersey Road,TW7 4QP,131a
205568,Shoot-up Hill,NW2 3XL,68
157468,Morland Road,CR0 6NA,Chaffinch Brook School 32
153020,Fortune Green Road,NW6 1DR,63
158417,The Common,UB2 5JF,Heathway
148474,Elmers End Road,SE20 7UU,71
148884,Streatham Common South Side,SW16 3BT,R/o 12
147093,Homesdale Road,BR2 9LB,87a
153278,Briscoe Mews,TW2 5DT,3
157953,Whytecliffe Road North,CR8 2AS,130
192451,Great Suffolk Street,SE1 0UG,18
157189,Stanmore Hill,HA7 3BY,126
148823,Westbourne Terrace,W2 3UR,45
219848,Elmtree Road,TW11 8ST,"The Old Office Block, 16"
158158,Woodmere Avenue,CR0 7PD,64 and R/0 62
179664,Church Road,DA7 4DD,1 and 1A
148817,Hereford Road,W2 4AB,1
158269,Scarbrook House,CR0 1SQ,Surrey House
260389,Oakway,SW20 9JE,2A
179548,Hornsey Road,N7 7LL,204
149898,St Margarets Road,TW1 1RG,153
149642,Chiltern Street,W1U 6LZ,49A
150510,Norbury Hill,SW16 3RU,57
150811,King Street,UB2 4DB,50
148429,Madrid Road,SW13 9PF,11
206546,Old Kent Road,SE1 5LU,269
148978,CHURCH HILL ROAD,SM3,Land rear of 241 and 243
200702,Sutton Court Road,W4 4NF,2
151724,Elm Park Road,HA5 3LA,"Westgate Chambers, 8A"
153281,Ashley Road,TW12 2HU,48 - 50
152481,Glengall Road,HA8 8TE,The Sparrow
157931,Portland Road,SE25 4QQ,303
173677,Fulham Palace Road,W6 9PL,82
151251,Chambers Lane,NW10 2RH,10C & 10D
148965,HIGH STREET,SM1 1PG,260A
165431,Dene Road,HA6 2BX,27
190528,King George Street,SE10 8QJ,1
221088,Ravenscourt Park,W6 0TZ,"Systems House, 1"
164982,LORDSHIP LANE,SE22 8HB,148-150
155592,Robert Street,NW1 3QT,Regents Park Library
152065,Fitzjohn's Avenue,NW3 6PH,51
148899,Bull Lane,BR7 6NX,The Annexe
150017,Upper Shirley Road,CR0 5HA,114
254448,High Street,SW19 5EF,Eagle House
156655,Queens Drive,N4 2SZ,Garages to rear of 55
156496,Muswell Road,N10 2BJ,9
153067,Somali Road,NW2 3RN,5
158674,Poplar Grove,HA9 9DB,51-67 INC
152483,CANONBIE ROAD,SE23 3AG,118
150833,Linstead Street,NW6 2HB,10
154672,Dersingham Avenue,E12 5HQ,158
157891,Northwood Road,CR7 8HX,163
205158,Athenlay Road,SE15 3EA,41
180808,The Drive,KT2 7NY,"Little Hollow, 6"
171048,Harvist Road,NW6 6SH,60
171388,Craven Park Road,NW10 8SE,13
168708,Kew Road,TW9 2PQ,90A
148508,Palace Grove,BR1 3HE,Sherman Court
156356,Berrys Hill,TN16 3AG,The Croft
149826,Langdale Gardens,UB6 8DG,8
240688,Hornsey Park Road,N8 0JP,10
151445,Northcote Road,SW11,3-7
221328,Fulham Road,SW6 5NH,498 - 504
148393,ELSWICK ROAD,SE13 7SR,44
210949,Shepherdess Walk,N1 7RR,135
159808,Belgrave Road,SW1V 2BU,68-76
192250,Mare Street,E8 1EJ,309
154332,Parkland Road,N22 6SU,22
173068,Princes Gate Court,SW7 2QJ,10
175513,Nelmes Road,RM11 3HX,Land adj. 11
148690,Tatsfield Lane,TN16 2HP,Sheepshed Cottage
161208,Forest Road,E17 4PP,"First Floor Flat, 595"
201007,"Corsham Street, Brunswick Place",N1 6DP,
165537,Blackheath Park,SE3 0EU,79
196728,High Street,N8 7PB,14
202268,WOODCOTE ROAD,SM6 0LH,29
149233,Green Street,EN3 7HP,102
158419,Popes Lane,W5 4NB,Southfield Hall
149672,London Road,TW7 4EP,554
149508,Wembley Hill Road,HA9 6QU,"6A, 6B, 7A & 7B"
151154,Bravington Road,W9 3AA,63B
238798,Goodmayes Lane,IG3 9NZ,34-36
150331,Trumpington Road,E7 9EQ,134
245086,Cornwall Avenue,N3 1LG,24
206534,Craven Park Road,NW10 8QD,100
148878,Selhurst Road,SE25 6XP,South Norwood Post Office  243-245
151013,St. Johns Wood Park,NW8 6NJ,Boydell Court
151817,Woolwich Road,SE7 7RB,277
150511,Saxon Road,SE25 5EH,63
161188,Suffield Road,E4 9TA,5
166368,KIMPTON PARK WAY,SM3,Site F
205122,Elfindale Road,SE24 9NW,42
210429,Darnley Road,E9 6QH,51
192274,Moyser Road,SW16 6SQ,76 a & b
210368,Lamb Lane London,E8 3PJ,50
195308,Lothair Road,N4 1EL,24
180022,Woodside Green,SE25 5DT,2 Chestnut Cottage
151709,Walsingham Road,BR5 3BW,2
173659,North End Road,W14 8SZ,33
151215,Water Road,HA0 1HX,"262,"
196448,Williams Grove,N22 5NR,8
148386,BONFIELD ROAD,SE13 6BX,36
184588,Donaldson Road,NW6 6NG,40
148131,GLOSTER ROAD,KT3 3QH,SCOUT HUT 6
152986,Whitfield Street,W1T 5ER,145-149
175468,St Leonards Road,SW14 7LY,21A
194828,Kingsland Road,E8 4AE,502
200989,Oxford Road North,W4 4DN,6
168568,Hertford Avenue,SW14 8EF,35
148431,Petersham Road,TW10 6UU,96
197053,Queen road,SE15 2EZ,115
178568,Horseferry Road,SW1P 2DD,"Grenadier House, 99-105"
197096,Clarence Road,E5 8EE,125
243482,Marlborough Road,TW10 6JR,6
149360,Strawberry Vale,TW1 4RX,47
158326,WARREN ROAD,KT2 7HN,PANDORA HOUSE
148648,Herne Hill Road,SE24 0AR,40
154560,Belsize Road,NW6 4BT,254-256
169997,Streatham Common South,SW16 3BT,12
150077,EAST DULWICH ROAD,SE22 9BY,41-43
152553,Kirkdale Road,E11 1HP,"Kirkdale House, 7"
151919,LINK LANE,SM6 9EB,44
151110,Rainhill Way,E14,Birchdown House
182993,MARKET PLACE,TW8 8EN,MAGISTRATES COURT
173672,Perham Road,W14 9SP,53 and 55
154331,High Street,SW19 5EG,85 - 86
220188,King Edward Mews,SW13 9HD,5
248615,Foxley Lane,CR8 3HB,119-121a
332374,Salusbury Road,NW6 6NJ,"Upper Floors, 45 & 47"
248623,Foxberry Road,SE4 2SR,77
152816,High Road,N17 8AD,Land rear of705-707
230664,Munster Road,SW6 6BQ,288
150863,Fletcher Road,W4 5AT,25
184790,Oaklands Road,NW2 6DH,18
199908,Prince Albert Road,NW8 7RY,"Bentinck Close, 76-82"
318497,Balfour Road,IG1 4HP,1A
199102,Greenford Avenue,W7 1LD,5
149838,Hayes Lane,CR9 5LF,31
150715,Romford Road,E12 5AD,639-643
156053,Park View Road,DA16 1ST,164-166
275757,Bethnal Green Road,E2 0AN,Rear of 431-433
155436,Westbury Avenue,N22 6RX,171
260008,Garfield Road,SW19 8SB,90
190550,Upper Richmond Road,SW15 6TH,286
179578,Gloucester Road,CR0 2DA,Adjacent to 16
151016,Chalcot Road,NW1 8LN,27
157190,Wakehams Hill,HA5 3BQ,8
189668,Roxborough Park,HA1 3AY,42
256834,Loring Road,N20 0UH,Land at 40
149568,Bridge Road,UB2 4BD,Bridge Road Industrial Estate
148925,CUMNOR ROAD,SM2 5DW,"Astral Lodge, 2"
183837,Brighton Road,CR2 6EG,199
260491,Stanlake Road,W12 7HH,69
176888,Scotland Green Road,EN3 4RB,159
149395,Amsterdam Road,E14 3UU,63
155266,Homesdale Road,BR1 2QZ,"Homesdale Centre, 216-218"
150808,Ifield Road,SW10 9AA,40
151604,Gloucester Avenue,NW1 8JD,44
148309,Elveden Road,NW10 7ST,307
151458,Putney Hill,SW15,7
187148,Arlington Street,SW1A 1RE,6
245101,George Street,CR0 1PJ,"Former Essex House, 101"
148262,Wembley Park Drive,HA9 8HE,85
151204,Kings Road,NW10 2BL,Land adjacent to 19
149840,Goston Gardens,CR7 7NQ,2
200889,FRIERN ROAD,SE22 0AU,73
149226,North Circular Road,N13 5JH,325A
242528,Linksway,HA6 2XB,18
150292,St Fillans Road,SE6 1DG,1
184408,The Drive,E17 3BN,1c
168048,CULVERS RETREAT,SM5 2BE,68-70
154213,Seven Sisters Road,N15 5LA,705-707
272004,Hazelbury Close,SW19 3JL,8
209830,Beatty Road,N16 8EB,20
152974,Russell Square,WC1B 5BE,1
148314,Mayfield Avenue,W13 9UR,50
149373,Halford Road,TW10 6AP,46
148832,Ennismore Gardens,SW7 1AA,20
204135,Grove Avenue,N3 1QP,10
158337,KINGSTON HILL,KT2 7LX,FORMER JUNIPER COTTAGE
246134,South End,CR0 1DN,22
168956,LYNDHURST WAY,SE15 5AP,60
159328,Mount Street,W1K 2RP,28
152431,Acton Lane,W4 5DL,194 and land rear of
148538,Bird In Hand Lane,BR1 2NB,16
171448,High Road,NW10 2EN,298-300
169911,Keildon Road,SW11 1XH,5 a & b
149444,Cheyne Place,SW3 4HJ,25
157601,Grove Road,E17 9BU,"Flat 3, 97"
154289,Cadogan Place,SW1X 9SA,25
347256,Seagry Road,E11 2NG,1
151498,Malta Road,E10 7JT,46
191048,Burghley Road,NW5 1UE,8
248648,Trojan Way,CR0 4XL,2 & 4
153055,Penryn Street,NW1 1RL,7
151310,The Avenue,W13 8JR,19
179632,Station Road,DA15 7DP,91
147769,Vanbrugh Hill,SE3 7UF,14
149953,Brick Lane,E1 6SA,220
169953,DENMARK HILL,SE5 8RS,LAND TO THE REAR OF 37
192492,East Bank,N16 5QS,23
152486,Burroughs Gardens,NW4 4AU,9
184948,Globe Road,E2 0LJ,131
150729,Green Lane Gardens,CR7 8HP,2A
149772,Browells Lane,TW13 7EQ,Kings House
160608,Upper Grosvenor Street,W1K 2LU,6
161788,Lower Addiscombe Road,CR0 6AA,18
158037,Rutland Gardens,CR0 5ST,1 & 2
184968,Roman Road,E3 5ES,526
156277,Shepherdess Walk,N1 7JP,44-48
181868,Maresfield Gardens,NW3 5TE,59
152214,Park Lane,HA7 3HD,Old Brewery House
164870,Romford Road,E7 9HL,223-225
150177,Leigham Court Road,SW16 2NT,115
153012,Belsize Road,NW6 4AA,207
254508,The Broadway,SW19,
152968,Russell Square,WC1B 5DP,29
163128,Crouch Hill,N4 4AP,"Old Dairy Court , 17"
177028,Victoria Road,N18 2UF,13
244264,PARK ROAD,TW3 2HJ,73
151895,STAFFORD ROAD,SM3 9AE,281
178628,Lord Hills Road,W2 6PD,2
182980,PENROSE STREET,SE17 3EZ,RAILWAY ARCHES 208-209
178434,Park Royal Road,W3 6XA,The Courtyard
151387,Piano Lane,N16 9AY,3
187068,Alma Square,NW8 9QA,17
150146,Marloes Road,W8 6LA,57
150567,Addington Road,CR2 8LD,194-194B
158136,North Circular Road,N18 2DS,243
153014,York Way,N7 9LN,165
200652,Wadsworth Road,UB6 7JD,2
239905,Station Road,NW4 4NT,101
158442,Wickliffe Avenue,N3 3EL,25/27
260440,Ashchurch Park Villas,W12 9SP,19
148284,Farm Lane,SW6 1QA,72
149369,Napoleon Road,TW1 3EW,3A And 3B
177208,Hawthorn Farm Avenue,UB5 5QG,2
158049,High Street,CR0 9XT,"Leon House, 233"
149716,Nelmes Way,RM11 2RB,39
150545,BROMLEY ROAD,BR1 4PB,498
155580,Allcroft Road,NW5 4NB,47
201609,Helenslea Avenue,NW11 8NE,17
205428,Kentish Town,NW1 9PX,106-110
172228,Harley Street,W1G 9PB,12
177566,Woodborough Road,SW15 6PZ,26
182416,AZENBY ROAD,SE15 5AJ,97
179582,Settle Road,RM3 9YA,Dycourts School
155064,The Crest,NW4 2HN,"Enterprise House, 2"
182808,Beechcroft Avenue,KT3 3EE,63
147317,Merryfield,SE3 0SQ,Block at 1-23
191028,Little Albany Street,NW1 4DY,"2, Esther Randall Court"
151898,MARSHALLS ROAD,SM1 4JD,Marshall's Court
149654,Whitehall Court,SW1A 2EL,3
148186,Strathblaine Road,SW11 1RG,51
152342,Clifton Road,W9 1SZ,9
272828,Arthur Road,SW19 8AB,Garages RO 137
195088,Candler Street,N15 6HS,Flat A & B 6
154314,Perth Road,N22 5PY,29
248617,North End,CR0 1UD,104
149577,The Mall,W5 3TJ,48
206515,Ashcombe Park,NW2 7QU,All Flats at 47
175592,Burntwood Avenue,RM11 3JD,13
177946,Longley Road,SW17 9LQ,"Redgarth & Carrick Court, 162 & 164"
187535,Meeson Road,E15 4AW,77
205183,Melbury Road,HA3 9RA,2
153060,Exmouth Mews,NW1 2HT,1
244288,Regents Park Road,NW1 8UR,113
189154,Golders Green Road,NW11 8HE,146-150
152324,Cleveland Square,W2 6DG,19
194809,Basing Place,E2 8AB,Unit 20
151120,Selsdon Way,E14 9GL,7
254280,Cavell Street,E1 2JA,62-66
189028,Denbigh Gardens,TW10 6EL,33
151789,Glencairn Road,SW16 5ED,88
198691,Lechmere Road,NW2 5DA,1
165565,Brixton Road,SW9 6AG,284
151553,Kennington Road,SE11 4QE,309
275759,Barchester Street,E14 6BE,83
148877,Farquharson Road,CR0 2UH,5
151254,INVERTON ROAD,SE15 3AZ,BREDINHURST SCHOOL SITE
200866,Hall Road,TW7 7PQ,8
149823,Milton Road,W7 1LQ,23
158056,Chipstead Valley Road,CR5 2RB,23C
148872,London Road,SW16 4ER,Astral House  1268
152375,Roach Road,E3 2PG,Omega Works
148136,THE AVENUE,KT4 7LD,ORCHARD COURT
178228,Tower Mews,E17 7JJ,232
188234,Plashet Grove,E6 1AE,38-46
155433,Streatham High Road,SW16 6ET,Commonside Court
157046,Cane Hill,CR5 3YL,Former Cane Hill Hospital
